benchmark,solver,configuration,solver time,status,result,verifier time,verifier result
sat/6-4-6.cnf.bz2,Candy,default,5001.009058,timeout(wallclock),UNKNOWN,0.008085012,--
sat/6-4-6.cnf.bz2,cms55-main-all4fixed,otherconf,5000.290386,timeout(wallclock),UNKNOWN,0.008441925,--
sat/6-4-6.cnf.bz2,cms55-main-all4fixed,main,5000.595461,timeout(wallclock),UNKNOWN,0.008206129,--
sat/6-4-6.cnf.bz2,cms55-main-all4fixed,glubreak,5001.003369,timeout(wallclock),UNKNOWN,0.008291006,--
sat/6-4-6.cnf.bz2,cms55-main-all4fixed,autotune,5000.140552,timeout(wallclock),UNKNOWN,0.008723021,--
sat/6-4-6.cnf.bz2,COMiniSatPS_Pulsar_drup,drup,5001.008065,timeout(cpu),UNKNOWN,0.008797884,--
sat/6-4-6.cnf.bz2,expGlucose,default,5001.008938,timeout(wallclock),UNKNOWN,0.00839901,--
sat/6-4-6.cnf.bz2,YalSAT,default,5000.487101,timeout(cpu),UNKNOWN,0.008305073,--
sat/6-4-6.cnf.bz2,varisat,default,5001.009004,timeout(wallclock),UNKNOWN,0.00837183,--
sat/6-4-6.cnf.bz2,Sparrow2Riss-2018-fixfix,MAIN,5001.010312,timeout(wallclock),UNKNOWN,0.008542061,--
sat/6-4-6.cnf.bz2,smallsat,default,5000.458334,timeout(wallclock),UNKNOWN,0.007986069,--
sat/6-4-6.cnf.bz2,Riss7.1-fix,BVE_DRAT,5001.00992,timeout(wallclock),UNKNOWN,0.007730007,--
sat/6-4-6.cnf.bz2,Maple_LCM_Scavel_200_fix2,default,5000.576702,timeout(cpu),UNKNOWN,0.007534027,--
sat/6-4-6.cnf.bz2,Maple_LCM_Scavel_fix2,default,5000.260982,timeout(cpu),UNKNOWN,0.007596016,--
sat/6-4-6.cnf.bz2,Maple_LCM_M1,default,5000.311505,timeout(cpu),UNKNOWN,0.008721113,--
sat/6-4-6.cnf.bz2,Maple_LCM+BCrestart_M1,default,5000.893078,timeout(cpu),UNKNOWN,0.007488966,--
sat/6-4-6.cnf.bz2,Maple_LCM+BCrestart,default,5000.389179,timeout(cpu),UNKNOWN,0.007852793,--
sat/6-4-6.cnf.bz2,Maple_CM_ordUIP+,default,5000.462267,timeout(cpu),UNKNOWN,0.007716894,--
sat/6-4-6.cnf.bz2,Maple_CM_ordUIP,default,5000.888095,timeout(cpu),UNKNOWN,0.007918119,--
sat/6-4-6.cnf.bz2,Maple_CM_Dist,default,5001.00716,timeout(cpu),UNKNOWN,0.007891178,--
sat/6-4-6.cnf.bz2,Maple_CM,default,5000.951892,timeout(cpu),UNKNOWN,0.008284092,--
sat/6-4-6.cnf.bz2,MapleLCMDistChronoBT,default,5000.516767,timeout(cpu),UNKNOWN,0.008296013,--
sat/6-4-6.cnf.bz2,MapleCOMSPS_LRB_VSIDS_drup,LRB_VSIDS_drup,5000.586529,timeout(wallclock),UNKNOWN,0.008135796,--
sat/6-4-6.cnf.bz2,MapleCOMSPS_LRB_VSIDS_2_fix,LRB_VSIDS_2_drup,5001.007471,timeout(cpu),UNKNOWN,0.008142948,--
sat/6-4-6.cnf.bz2,MapleCOMSPS_CHB_VSIDS_drup,CHB_VSIDS_drup,5000.506232,timeout(cpu),UNKNOWN,0.007748127,--
sat/6-4-6.cnf.bz2,Lingeling,default,5001.009773,timeout(wallclock),UNKNOWN,0.008517981,--
sat/6-4-6.cnf.bz2,inIDGlucose,default,5000.157136,timeout(wallclock),UNKNOWN,0.007607937,--
sat/6-4-6.cnf.bz2,glu_mix,default,5001.009907,timeout(wallclock),UNKNOWN,0.00824213,--
sat/6-4-6.cnf.bz2,gluHack,default,5000.670451,timeout(wallclock),UNKNOWN,0.007870913,--
sat/6-4-6.cnf.bz2,Glucose_Hack_Kiel_fastBVE,default,5001.0099,timeout(wallclock),UNKNOWN,0.007843971,--
sat/6-4-6.cnf.bz2,glucose-3.0_PADC_3,default,5001.010041,timeout(wallclock),UNKNOWN,0.008262873,--
sat/6-4-6.cnf.bz2,glucose-3.0_PADC_10,default,5001.010213,timeout(wallclock),UNKNOWN,0.00872612,--
sat/6-4-6.cnf.bz2,glucose4.2.1,default,5001.0092,timeout(wallclock),UNKNOWN,0.008360147,--
sat/6-4-6.cnf.bz2,GHackCOMSPS_drup,ghack_drup,5000.341083,timeout(cpu),UNKNOWN,0.008428097,--
sat/6-4-6.cnf.bz2,expMC_VSIDS_LRB_Switch_2500,default,5001.006967,timeout(cpu),UNKNOWN,0.007687092,--
sat/6-4-6.cnf.bz2,expMC_LRB_VSIDS_Switch_2500,default,5000.637954,timeout(cpu),UNKNOWN,0.008761168,--
sat/6-4-6.cnf.bz2,expMC_LRB_VSIDS_Switch,default,5000.967365,timeout(cpu),UNKNOWN,0.008543968,--
sat/course_flat_0.12_2018_3_3.cnf.bz2,abcdsat_r18,default,5000.25536,timeout(wallclock),UNKNOWN,0.007788181,--
sat/course_flat_0.12_2018_3_3.cnf.bz2,CaDiCaL,DONTUNZIP-fixed,5001.010125,timeout(wallclock),UNKNOWN,0.007954121,--
sat/course_flat_0.12_2018_3_3.cnf.bz2,Candy,default,5001.010965,timeout(wallclock),UNKNOWN,0.008118153,--
sat/course_flat_0.12_2018_3_3.cnf.bz2,cms55-main-all4fixed,otherconf,5000.842781,timeout(cpu),UNKNOWN,0.00850296,--
sat/course_flat_0.12_2018_3_3.cnf.bz2,cms55-main-all4fixed,main,5000.628099,timeout(cpu),UNKNOWN,0.008446932,--
sat/course_flat_0.12_2018_3_3.cnf.bz2,cms55-main-all4fixed,glubreak,5000.050801,timeout(wallclock),UNKNOWN,0.008024931,--
sat/course_flat_0.12_2018_3_3.cnf.bz2,cms55-main-all4fixed,autotune,5000.477065,timeout(cpu),UNKNOWN,0.00860405,--
sat/course_flat_0.12_2018_3_3.cnf.bz2,COMiniSatPS_Pulsar_drup,drup,5001.007323,timeout(cpu),UNKNOWN,0.00780201,--
sat/course_flat_0.12_2018_3_3.cnf.bz2,expGlucose,default,5000.989823,timeout(wallclock),UNKNOWN,0.008130074,--
sat/course_flat_0.12_2018_3_3.cnf.bz2,YalSAT,default,5000.67745,timeout(cpu),UNKNOWN,0.007452011,--
sat/course_flat_0.12_2018_3_3.cnf.bz2,varisat,default,5001.008643,timeout(wallclock),UNKNOWN,0.007893085,--
sat/course_flat_0.12_2018_3_3.cnf.bz2,Sparrow2Riss-2018-fixfix,MAIN,5001.008725,timeout(wallclock),UNKNOWN,0.007853985,--
sat/course_flat_0.12_2018_3_3.cnf.bz2,smallsat,default,5001.009111,timeout(wallclock),UNKNOWN,0.00831008,--
sat/course_flat_0.12_2018_3_3.cnf.bz2,Riss7.1-fix,BVE_DRAT,5001.009102,timeout(wallclock),UNKNOWN,0.007930994,--
sat/course_flat_0.12_2018_3_3.cnf.bz2,Maple_LCM_Scavel_200_fix2,default,5001.005466,timeout(cpu),UNKNOWN,0.008061171,--
sat/course_flat_0.12_2018_3_3.cnf.bz2,Maple_LCM_Scavel_fix2,default,5000.771576,timeout(cpu),UNKNOWN,0.008131027,--
sat/course_flat_0.12_2018_3_3.cnf.bz2,Maple_LCM_M1,default,5000.837622,timeout(cpu),UNKNOWN,0.007615089,--
sat/course_flat_0.12_2018_3_3.cnf.bz2,Maple_LCM+BCrestart_M1,default,5000.234131,timeout(cpu),UNKNOWN,0.008771896,--
sat/course_flat_0.12_2018_3_3.cnf.bz2,Maple_LCM+BCrestart,default,5001.007493,timeout(cpu),UNKNOWN,0.009305,--
sat/course_flat_0.12_2018_3_3.cnf.bz2,Maple_CM_ordUIP+,default,5000.960656,timeout(cpu),UNKNOWN,0.007540941,--
sat/course_flat_0.12_2018_3_3.cnf.bz2,Maple_CM_ordUIP,default,5000.596231,timeout(cpu),UNKNOWN,0.00761795,--
sat/course_flat_0.12_2018_3_3.cnf.bz2,Maple_CM_Dist,default,5000.802011,timeout(cpu),UNKNOWN,0.007801056,--
sat/course_flat_0.12_2018_3_3.cnf.bz2,Maple_CM,default,5001.006914,timeout(cpu),UNKNOWN,0.007628918,--
sat/course_flat_0.12_2018_3_3.cnf.bz2,MapleLCMDistChronoBT,default,5000.455135,timeout(cpu),UNKNOWN,0.008141994,--
sat/course_flat_0.12_2018_3_3.cnf.bz2,MapleCOMSPS_LRB_VSIDS_drup,LRB_VSIDS_drup,5000.224071,timeout(cpu),UNKNOWN,0.008170843,--
sat/course_flat_0.12_2018_3_3.cnf.bz2,MapleCOMSPS_LRB_VSIDS_2_fix,LRB_VSIDS_2_drup,5000.82873,timeout(cpu),UNKNOWN,0.008155823,--
sat/course_flat_0.12_2018_3_3.cnf.bz2,MapleCOMSPS_CHB_VSIDS_drup,CHB_VSIDS_drup,5000.455215,timeout(cpu),UNKNOWN,0.008073092,--
sat/course_flat_0.12_2018_3_3.cnf.bz2,Lingeling,default,5000.413867,timeout(wallclock),UNKNOWN,0.00830102,--
sat/course_flat_0.12_2018_3_3.cnf.bz2,inIDGlucose,default,5001.010054,timeout(wallclock),UNKNOWN,0.00823307,--
sat/course_flat_0.12_2018_3_3.cnf.bz2,glu_mix,default,5000.4377,timeout(wallclock),UNKNOWN,0.008275032,--
sat/course_flat_0.12_2018_3_3.cnf.bz2,gluHack,default,5001.008145,timeout(wallclock),UNKNOWN,0.008919001,--
sat/course_flat_0.12_2018_3_3.cnf.bz2,Glucose_Hack_Kiel_fastBVE,default,5000.630834,timeout(wallclock),UNKNOWN,0.007682085,--
sat/course_flat_0.12_2018_3_3.cnf.bz2,glucose-3.0_PADC_3,default,5001.008974,timeout(wallclock),UNKNOWN,0.00763011,--
sat/course_flat_0.12_2018_3_3.cnf.bz2,glucose-3.0_PADC_10,default,5001.008587,timeout(wallclock),UNKNOWN,0.007884979,--
sat/course_flat_0.12_2018_3_3.cnf.bz2,glucose4.2.1,default,5001.010044,timeout(wallclock),UNKNOWN,0.008318901,--
sat/course_flat_0.12_2018_3_3.cnf.bz2,GHackCOMSPS_drup,ghack_drup,5000.048099,timeout(wallclock),UNKNOWN,0.008386135,--
sat/course_flat_0.12_2018_3_3.cnf.bz2,expMC_VSIDS_LRB_Switch_2500,default,5000.298865,timeout(cpu),UNKNOWN,0.008349895,--
sat/course_flat_0.12_2018_3_3.cnf.bz2,expMC_LRB_VSIDS_Switch_2500,default,5000.368294,timeout(cpu),UNKNOWN,0.008442879,--
sat/course_flat_0.12_2018_3_3.cnf.bz2,expMC_LRB_VSIDS_Switch,default,5000.798785,timeout(cpu),UNKNOWN,0.007682085,--
sat/6-4-7.cnf.bz2,abcdsat_r18,default,5001.0101,timeout(wallclock),UNKNOWN,0.007781982,--
sat/6-4-7.cnf.bz2,CaDiCaL,DONTUNZIP-fixed,5000.921727,timeout(wallclock),UNKNOWN,0.008559942,--
sat/6-4-7.cnf.bz2,Candy,default,5000.515882,timeout(wallclock),UNKNOWN,0.007866144,--
sat/6-4-7.cnf.bz2,cms55-main-all4fixed,otherconf,5001.007134,timeout(cpu),UNKNOWN,0.008611917,--
sat/6-4-7.cnf.bz2,cms55-main-all4fixed,main,5000.680215,timeout(cpu),UNKNOWN,0.008801937,--
sat/6-4-7.cnf.bz2,cms55-main-all4fixed,glubreak,5001.00923,timeout(wallclock),UNKNOWN,0.008450985,--
sat/6-4-7.cnf.bz2,cms55-main-all4fixed,autotune,5000.650536,timeout(wallclock),UNKNOWN,0.008567095,--
sat/6-4-7.cnf.bz2,COMiniSatPS_Pulsar_drup,drup,5001.007329,timeout(cpu),UNKNOWN,0.008225918,--
sat/6-4-7.cnf.bz2,expGlucose,default,5001.010031,timeout(wallclock),UNKNOWN,0.008076906,--
sat/6-4-7.cnf.bz2,YalSAT,default,5000.441449,timeout(cpu),UNKNOWN,0.008415937,--
sat/6-4-7.cnf.bz2,varisat,default,5001.009883,timeout(wallclock),UNKNOWN,0.009475946,--
sat/6-4-7.cnf.bz2,Sparrow2Riss-2018-fixfix,MAIN,5001.008989,timeout(wallclock),UNKNOWN,0.009016037,--
sat/6-4-7.cnf.bz2,smallsat,default,5001.009421,timeout(wallclock),UNKNOWN,0.007891893,--
sat/6-4-7.cnf.bz2,Riss7.1-fix,BVE_DRAT,5001.010051,timeout(wallclock),UNKNOWN,0.008410931,--
sat/6-4-7.cnf.bz2,Maple_LCM_Scavel_200_fix2,default,5000.249902,timeout(cpu),UNKNOWN,0.007997036,--
sat/6-4-7.cnf.bz2,Maple_LCM_Scavel_fix2,default,5000.361482,timeout(cpu),UNKNOWN,0.009413004,--
sat/6-4-7.cnf.bz2,Maple_LCM_M1,default,5001.007308,timeout(cpu),UNKNOWN,0.008759022,--
sat/6-4-7.cnf.bz2,Maple_LCM+BCrestart_M1,default,5000.597131,timeout(cpu),UNKNOWN,0.007979155,--
sat/6-4-7.cnf.bz2,Maple_LCM+BCrestart,default,5001.005848,timeout(cpu),UNKNOWN,0.007694006,--
sat/6-4-7.cnf.bz2,Maple_CM_ordUIP+,default,5000.4848,timeout(cpu),UNKNOWN,0.008061886,--
sat/6-4-7.cnf.bz2,Maple_CM_ordUIP,default,5000.756883,timeout(cpu),UNKNOWN,0.007813931,--
sat/6-4-7.cnf.bz2,Maple_CM_Dist,default,5000.866043,timeout(cpu),UNKNOWN,0.007825136,--
sat/6-4-7.cnf.bz2,Maple_CM,default,5000.349899,timeout(cpu),UNKNOWN,0.007766008,--
sat/6-4-7.cnf.bz2,MapleLCMDistChronoBT,default,5000.8997,timeout(cpu),UNKNOWN,0.008679867,--
sat/6-4-7.cnf.bz2,MapleCOMSPS_LRB_VSIDS_drup,LRB_VSIDS_drup,5000.763483,timeout(cpu),UNKNOWN,0.008445978,--
sat/6-4-7.cnf.bz2,MapleCOMSPS_LRB_VSIDS_2_fix,LRB_VSIDS_2_drup,5001.008064,timeout(cpu),UNKNOWN,0.008186102,--
sat/6-4-7.cnf.bz2,MapleCOMSPS_CHB_VSIDS_drup,CHB_VSIDS_drup,5000.622094,timeout(cpu),UNKNOWN,0.00790906,--
sat/6-4-7.cnf.bz2,Lingeling,default,5001.007916,timeout(wallclock),UNKNOWN,0.007670164,--
sat/6-4-7.cnf.bz2,inIDGlucose,default,5000.638125,timeout(wallclock),UNKNOWN,0.007977962,--
sat/6-4-7.cnf.bz2,glu_mix,default,5001.009787,timeout(wallclock),UNKNOWN,0.008166075,--
sat/6-4-7.cnf.bz2,gluHack,default,5001.00753,timeout(wallclock),UNKNOWN,0.008165121,--
sat/6-4-7.cnf.bz2,Glucose_Hack_Kiel_fastBVE,default,5001.008861,timeout(wallclock),UNKNOWN,0.007867813,--
sat/6-4-7.cnf.bz2,glucose-3.0_PADC_3,default,5001.01,timeout(wallclock),UNKNOWN,0.008372068,--
sat/6-4-7.cnf.bz2,glucose-3.0_PADC_10,default,5001.00837,timeout(wallclock),UNKNOWN,0.007945061,--
sat/6-4-7.cnf.bz2,glucose4.2.1,default,5001.010744,timeout(wallclock),UNKNOWN,0.008713007,--
sat/6-4-7.cnf.bz2,GHackCOMSPS_drup,ghack_drup,5000.67644,timeout(cpu),UNKNOWN,0.007640123,--
sat/6-4-7.cnf.bz2,expMC_VSIDS_LRB_Switch_2500,default,5000.897936,timeout(cpu),UNKNOWN,0.008243084,--
sat/6-4-7.cnf.bz2,expMC_LRB_VSIDS_Switch_2500,default,5000.3902,timeout(cpu),UNKNOWN,0.008310795,--
sat/6-4-7.cnf.bz2,expMC_LRB_VSIDS_Switch,default,5000.544392,timeout(cpu),UNKNOWN,0.021341085,--
sat/20180326_095804286_p_cnf_320_1120.cnf.bz2,abcdsat_r18,default,1686.93323,complete,SAT-VERIFIED,0.007994175,--
sat/20180326_095804286_p_cnf_320_1120.cnf.bz2,CaDiCaL,DONTUNZIP-fixed,5000.332534,timeout(wallclock),UNKNOWN,0.00802803,--
sat/20180326_095804286_p_cnf_320_1120.cnf.bz2,Candy,default,5000.483867,timeout(wallclock),UNKNOWN,0.008375883,--
sat/20180326_095804286_p_cnf_320_1120.cnf.bz2,cms55-main-all4fixed,otherconf,295.716064,complete,SAT-VERIFIED,0.008446932,--
sat/20180326_095804286_p_cnf_320_1120.cnf.bz2,cms55-main-all4fixed,main,5001.009468,timeout(wallclock),UNKNOWN,0.009181976,--
sat/20180326_095804286_p_cnf_320_1120.cnf.bz2,cms55-main-all4fixed,glubreak,5001.007115,timeout(cpu),UNKNOWN,0.008981943,--
sat/20180326_095804286_p_cnf_320_1120.cnf.bz2,cms55-main-all4fixed,autotune,5000.586475,timeout(wallclock),UNKNOWN,0.009335041,--
sat/20180326_095804286_p_cnf_320_1120.cnf.bz2,COMiniSatPS_Pulsar_drup,drup,5000.516836,timeout(cpu),UNKNOWN,0.008602858,--
sat/20180326_095804286_p_cnf_320_1120.cnf.bz2,expGlucose,default,5000.645087,timeout(wallclock),UNKNOWN,0.007753134,--
sat/20180326_095804286_p_cnf_320_1120.cnf.bz2,YalSAT,default,0.467508078,complete,SAT-VERIFIED,0.008462906,--
sat/20180326_095804286_p_cnf_320_1120.cnf.bz2,varisat,default,5000.413094,timeout(wallclock),UNKNOWN,0.009132862,--
sat/20180326_095804286_p_cnf_320_1120.cnf.bz2,Sparrow2Riss-2018-fixfix,MAIN,5001.010018,timeout(wallclock),UNKNOWN,0.008505106,--
sat/20180326_095804286_p_cnf_320_1120.cnf.bz2,smallsat,default,326.9652369,complete,SAT-VERIFIED,0.008344173,--
sat/20180326_095804286_p_cnf_320_1120.cnf.bz2,Riss7.1-fix,BVE_DRAT,5001.009584,timeout(wallclock),UNKNOWN,0.009854794,--
sat/20180326_095804286_p_cnf_320_1120.cnf.bz2,Maple_LCM_Scavel_200_fix2,default,5001.006815,timeout(cpu),UNKNOWN,0.007823944,--
sat/20180326_095804286_p_cnf_320_1120.cnf.bz2,Maple_LCM_Scavel_fix2,default,2236.777532,complete,SAT-VERIFIED,0.007761955,--
sat/20180326_095804286_p_cnf_320_1120.cnf.bz2,Maple_LCM_M1,default,5000.490066,timeout(cpu),UNKNOWN,0.007946968,--
sat/20180326_095804286_p_cnf_320_1120.cnf.bz2,Maple_LCM+BCrestart_M1,default,534.8815711,complete,SAT-VERIFIED,0.008131981,--
sat/20180326_095804286_p_cnf_320_1120.cnf.bz2,Maple_LCM+BCrestart,default,5000.641273,timeout(cpu),UNKNOWN,0.008440018,--
sat/20180326_095804286_p_cnf_320_1120.cnf.bz2,Maple_CM_ordUIP+,default,5000.281832,timeout(cpu),UNKNOWN,0.008603811,--
sat/20180326_095804286_p_cnf_320_1120.cnf.bz2,Maple_CM_ordUIP,default,5000.650878,timeout(cpu),UNKNOWN,0.007294893,--
sat/20180326_095804286_p_cnf_320_1120.cnf.bz2,Maple_CM_Dist,default,5000.66792,timeout(cpu),UNKNOWN,0.008158207,--
sat/20180326_095804286_p_cnf_320_1120.cnf.bz2,Maple_CM,default,5000.443103,timeout(cpu),UNKNOWN,0.007843018,--
sat/20180326_095804286_p_cnf_320_1120.cnf.bz2,MapleLCMDistChronoBT,default,5000.76565,timeout(cpu),UNKNOWN,0.008269072,--
sat/20180326_095804286_p_cnf_320_1120.cnf.bz2,MapleCOMSPS_LRB_VSIDS_drup,LRB_VSIDS_drup,5000.656026,timeout(cpu),UNKNOWN,0.007388115,--
sat/20180326_095804286_p_cnf_320_1120.cnf.bz2,MapleCOMSPS_LRB_VSIDS_2_fix,LRB_VSIDS_2_drup,5000.82408,timeout(cpu),UNKNOWN,0.007380009,--
sat/20180326_095804286_p_cnf_320_1120.cnf.bz2,MapleCOMSPS_CHB_VSIDS_drup,CHB_VSIDS_drup,2174.132657,complete,SAT-VERIFIED,0.007879019,--
sat/20180326_095804286_p_cnf_320_1120.cnf.bz2,Lingeling,default,278.6822319,complete,SAT-VERIFIED,0.008498192,--
sat/20180326_095804286_p_cnf_320_1120.cnf.bz2,inIDGlucose,default,5001.008432,timeout(wallclock),UNKNOWN,0.008106947,--
sat/20180326_095804286_p_cnf_320_1120.cnf.bz2,glu_mix,default,5000.688364,timeout(wallclock),UNKNOWN,0.008845091,--
sat/20180326_095804286_p_cnf_320_1120.cnf.bz2,gluHack,default,5001.00968,timeout(wallclock),UNKNOWN,0.007898092,--
sat/20180326_095804286_p_cnf_320_1120.cnf.bz2,Glucose_Hack_Kiel_fastBVE,default,5001.009966,timeout(wallclock),UNKNOWN,0.008038998,--
sat/20180326_095804286_p_cnf_320_1120.cnf.bz2,glucose-3.0_PADC_3,default,5001.008139,timeout(wallclock),UNKNOWN,0.008196831,--
sat/20180326_095804286_p_cnf_320_1120.cnf.bz2,glucose-3.0_PADC_10,default,5000.387117,timeout(wallclock),UNKNOWN,0.0083251,--
sat/20180326_095804286_p_cnf_320_1120.cnf.bz2,glucose4.2.1,default,298.1226151,complete,SAT-VERIFIED,0.008308887,--
sat/20180326_095804286_p_cnf_320_1120.cnf.bz2,GHackCOMSPS_drup,ghack_drup,3229.583084,complete,SAT-VERIFIED,0.008270979,--
sat/20180326_095804286_p_cnf_320_1120.cnf.bz2,expMC_VSIDS_LRB_Switch_2500,default,5001.00995,timeout(wallclock),UNKNOWN,0.008029938,--
sat/20180326_095804286_p_cnf_320_1120.cnf.bz2,expMC_LRB_VSIDS_Switch_2500,default,269.791332,complete,SAT-VERIFIED,0.008433104,--
sat/20180326_095804286_p_cnf_320_1120.cnf.bz2,expMC_LRB_VSIDS_Switch,default,5001.006949,timeout(cpu),UNKNOWN,0.00801897,--
sat/20180326_095804936_p_cnf_320_1120.cnf.bz2,abcdsat_r18,default,5001.007592,timeout(wallclock),UNKNOWN,0.007889986,--
sat/20180326_095804936_p_cnf_320_1120.cnf.bz2,CaDiCaL,DONTUNZIP-fixed,5000.320383,timeout(wallclock),UNKNOWN,0.008368969,--
sat/20180326_095804936_p_cnf_320_1120.cnf.bz2,Candy,default,5000.123065,timeout(wallclock),UNKNOWN,0.008001089,--
sat/20180326_095804936_p_cnf_320_1120.cnf.bz2,cms55-main-all4fixed,otherconf,5000.924125,timeout(wallclock),UNKNOWN,0.009140968,--
sat/20180326_095804936_p_cnf_320_1120.cnf.bz2,cms55-main-all4fixed,main,5001.007113,timeout(cpu),UNKNOWN,0.009053946,--
sat/20180326_095804936_p_cnf_320_1120.cnf.bz2,cms55-main-all4fixed,glubreak,5000.857565,timeout(wallclock),UNKNOWN,0.008472919,--
sat/20180326_095804936_p_cnf_320_1120.cnf.bz2,cms55-main-all4fixed,autotune,5000.327974,timeout(cpu),UNKNOWN,0.009004831,--
sat/20180326_095804936_p_cnf_320_1120.cnf.bz2,COMiniSatPS_Pulsar_drup,drup,5000.803064,timeout(cpu),UNKNOWN,0.00777483,--
sat/20180326_095804936_p_cnf_320_1120.cnf.bz2,expGlucose,default,5000.430868,timeout(wallclock),UNKNOWN,0.008275986,--
sat/20180326_095804936_p_cnf_320_1120.cnf.bz2,YalSAT,default,0.922758102,complete,SAT-VERIFIED,0.008265018,--
sat/20180326_095804936_p_cnf_320_1120.cnf.bz2,varisat,default,2839.231545,complete,SAT-VERIFIED,0.008310795,--
sat/20180326_095804936_p_cnf_320_1120.cnf.bz2,Sparrow2Riss-2018-fixfix,MAIN,5001.009224,timeout(wallclock),UNKNOWN,0.007917881,--
sat/20180326_095804936_p_cnf_320_1120.cnf.bz2,smallsat,default,5001.00964,timeout(wallclock),UNKNOWN,0.008097172,--
sat/20180326_095804936_p_cnf_320_1120.cnf.bz2,Riss7.1-fix,BVE_DRAT,5001.010588,timeout(wallclock),UNKNOWN,0.008571863,--
sat/20180326_095804936_p_cnf_320_1120.cnf.bz2,Maple_LCM_Scavel_200_fix2,default,5000.728411,timeout(cpu),UNKNOWN,0.009352922,--
sat/20180326_095804936_p_cnf_320_1120.cnf.bz2,Maple_LCM_Scavel_fix2,default,3300.386263,complete,SAT-VERIFIED,0.008036852,--
sat/20180326_095804936_p_cnf_320_1120.cnf.bz2,Maple_LCM_M1,default,5000.366607,timeout(cpu),UNKNOWN,0.00798583,--
sat/20180326_095804936_p_cnf_320_1120.cnf.bz2,Maple_LCM+BCrestart_M1,default,2405.000896,complete,SAT-VERIFIED,0.007697105,--
sat/20180326_095804936_p_cnf_320_1120.cnf.bz2,Maple_LCM+BCrestart,default,630.233742,complete,SAT-VERIFIED,0.008443832,--
sat/20180326_095804936_p_cnf_320_1120.cnf.bz2,Maple_CM_ordUIP+,default,5000.601141,timeout(cpu),UNKNOWN,0.007966042,--
sat/20180326_095804936_p_cnf_320_1120.cnf.bz2,Maple_CM_ordUIP,default,5000.364138,timeout(cpu),UNKNOWN,0.008059978,--
sat/20180326_095804936_p_cnf_320_1120.cnf.bz2,Maple_CM_Dist,default,5000.789197,timeout(cpu),UNKNOWN,0.007588863,--
sat/20180326_095804936_p_cnf_320_1120.cnf.bz2,Maple_CM,default,5001.0079,timeout(cpu),UNKNOWN,0.008902073,--
sat/20180326_095804936_p_cnf_320_1120.cnf.bz2,MapleLCMDistChronoBT,default,5000.97567,timeout(cpu),UNKNOWN,0.007771015,--
sat/20180326_095804936_p_cnf_320_1120.cnf.bz2,MapleCOMSPS_LRB_VSIDS_drup,LRB_VSIDS_drup,5001.009122,timeout(cpu),UNKNOWN,0.008682966,--
sat/20180326_095804936_p_cnf_320_1120.cnf.bz2,MapleCOMSPS_LRB_VSIDS_2_fix,LRB_VSIDS_2_drup,5001.007131,timeout(cpu),UNKNOWN,0.008079052,--
sat/20180326_095804936_p_cnf_320_1120.cnf.bz2,MapleCOMSPS_CHB_VSIDS_drup,CHB_VSIDS_drup,1786.455524,complete,SAT-VERIFIED,0.008231878,--
sat/20180326_095804936_p_cnf_320_1120.cnf.bz2,Lingeling,default,5000.898349,timeout(wallclock),UNKNOWN,0.007689953,--
sat/20180326_095804936_p_cnf_320_1120.cnf.bz2,inIDGlucose,default,5000.526385,timeout(cpu),UNKNOWN,0.008023024,--
sat/20180326_095804936_p_cnf_320_1120.cnf.bz2,glu_mix,default,5001.014096,timeout(wallclock),UNKNOWN,0.007769108,--
sat/20180326_095804936_p_cnf_320_1120.cnf.bz2,gluHack,default,5000.852658,timeout(wallclock),UNKNOWN,0.008402109,--
sat/20180326_095804936_p_cnf_320_1120.cnf.bz2,Glucose_Hack_Kiel_fastBVE,default,5000.870095,timeout(wallclock),UNKNOWN,0.008623123,--
sat/20180326_095804936_p_cnf_320_1120.cnf.bz2,glucose-3.0_PADC_3,default,5000.921011,timeout(wallclock),UNKNOWN,0.008255005,--
sat/20180326_095804936_p_cnf_320_1120.cnf.bz2,glucose-3.0_PADC_10,default,5000.115319,timeout(wallclock),UNKNOWN,0.008287907,--
sat/20180326_095804936_p_cnf_320_1120.cnf.bz2,glucose4.2.1,default,5000.864891,timeout(wallclock),UNKNOWN,0.008008957,--
sat/20180326_095804936_p_cnf_320_1120.cnf.bz2,GHackCOMSPS_drup,ghack_drup,5001.008882,timeout(wallclock),UNKNOWN,0.008119822,--
sat/20180326_095804936_p_cnf_320_1120.cnf.bz2,expMC_VSIDS_LRB_Switch_2500,default,5000.970862,timeout(cpu),UNKNOWN,0.008639812,--
sat/20180326_095804936_p_cnf_320_1120.cnf.bz2,expMC_LRB_VSIDS_Switch_2500,default,5000.624146,timeout(cpu),UNKNOWN,0.009279966,--
sat/20180326_095804936_p_cnf_320_1120.cnf.bz2,expMC_LRB_VSIDS_Switch,default,5000.32105,timeout(cpu),UNKNOWN,0.008680105,--
sat/e_rphp065_05.cnf.bz2,abcdsat_r18,default,5001.008837,timeout(wallclock),UNKNOWN,0.008226871,--
sat/e_rphp065_05.cnf.bz2,CaDiCaL,DONTUNZIP-fixed,5001.008992,timeout(wallclock),UNKNOWN,0.008673906,--
sat/e_rphp065_05.cnf.bz2,Candy,default,5000.018438,timeout(wallclock),UNKNOWN,0.008939981,--
